,track1,artist1,track2,artist2,euclidean
1640,Sola Con Mi Soledad,Marisela,Até Quem Sabe,Gal Costa,0.5360350426406881
1641,Sola Con Mi Soledad,Marisela,Speak To A Girl,Tim McGraw & Faith Hill,0.4321654896286407
1642,Sola Con Mi Soledad,Marisela,Dominion / Mother Russia,Sisters of Mercy,0.8974469570298049
1643,Sola Con Mi Soledad,Marisela,Blue Jean,David Bowie,0.8269166123044357
1644,Sola Con Mi Soledad,Marisela,Souvenirs,Gabelo,0.6064427283519905
1645,Sola Con Mi Soledad,Marisela,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",0.6300285746023577
1646,Sola Con Mi Soledad,Marisela,Big Girls Don't Cry,Fergie,0.5345839783688415
1647,Sola Con Mi Soledad,Marisela,A Woman's Love,Alan Jackson,0.3346228692980352
1648,Sola Con Mi Soledad,Marisela,Mensajes de Amor de Curso Legal,Joan Manuel Serrat,0.2597912967639002
1649,Sola Con Mi Soledad,Marisela,Datos,Metal y Ca.,0.8766370640075285
1650,Sola Con Mi Soledad,Marisela,Nothin',N.O.R.E.,0.6278540005621128
1651,Sola Con Mi Soledad,Marisela,Samba De Quena,Dutch Swing College Band,0.3749429439582242
1652,Sola Con Mi Soledad,Marisela,Night Time,The xx,0.19218911876134218
1653,Sola Con Mi Soledad,Marisela,Pommitus,Sotajumala,1.0053643228904834
1654,Sola Con Mi Soledad,Marisela,Buen Rock Esta Noche - Good Rockin' Tonight,Los Teen Tops,0.7945074243886899
1655,Sola Con Mi Soledad,Marisela,A Dance With Aera Cura,Miss May I,0.9489214756589448
1656,Sola Con Mi Soledad,Marisela,Out in the Dark,The Lurkers,0.9084078081090311
1657,Sola Con Mi Soledad,Marisela,Tijuana Taxi,Herb Alpert & The Tijuana Brass,0.2616730831407191
1658,Sola Con Mi Soledad,Marisela,Spirits In The Material World,The Police,0.5109034119137891
1659,Sola Con Mi Soledad,Marisela,Undercover Angel,Alan O'Day,0.387488484954664
1660,Sola Con Mi Soledad,Marisela,Hero,Chad Kroeger Featuring Josey Scott,0.9097713227381009
1661,Sola Con Mi Soledad,Marisela,I Surrender,Fontella Bass,0.42136037258887105
1662,Sola Con Mi Soledad,Marisela,Song Of Joy - 50 Aniversario Remaster,Miguel Rios,0.8032602289310428
1663,Sola Con Mi Soledad,Marisela,Tudo O Que Você Podia Ser,Milton Nascimento,0.5033483789981106
1664,Sola Con Mi Soledad,Marisela,Not Ready To Die,Avenged Sevenfold,1.0072491160238575
1665,Sola Con Mi Soledad,Marisela,"The Struggle of the Turtle to the Sea, Pt. II",Jean-Luc Ponty,0.8755352098403654
1666,Sola Con Mi Soledad,Marisela,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,0.44763613493533244
1667,Sola Con Mi Soledad,Marisela,You Are Everything,The Stylistics,0.5191376203650042
1668,Sola Con Mi Soledad,Marisela,Evacuate The Dancefloor,Cascada,0.7133338553183393
1669,Sola Con Mi Soledad,Marisela,You've Got What I Need,Shooting Star,0.6993883140541295
1670,Sola Con Mi Soledad,Marisela,Peace Of Mind,Death SS,0.979657620905082
1671,Sola Con Mi Soledad,Marisela,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,0.4097179616476625
1672,Sola Con Mi Soledad,Marisela,Talk To Me,Fiona,0.5489692438267317
1673,Sola Con Mi Soledad,Marisela,The Girl From Ipanema,Antônio Carlos Jobim,0.30019931319854687
1674,Sola Con Mi Soledad,Marisela,Forelsket i København,Scott Hamilton,0.6232717109691551
1675,Sola Con Mi Soledad,Marisela,Blessed,Elton John,0.6579553131253439
1676,Sola Con Mi Soledad,Marisela,L.A. Woman,Billy Idol,0.9844496547086059
1677,Sola Con Mi Soledad,Marisela,Celoso,Los Panchos,0.26983132505613994
1678,Sola Con Mi Soledad,Marisela,Everyday I Have To Cry,The Gentrys,0.2152189908904914
1679,Sola Con Mi Soledad,Marisela,Can We Talk,Tevin Campbell,0.7379021293955842
1680,Sola Con Mi Soledad,Marisela,Stroke,Trouble Funk,0.6612094600484185
1681,Sola Con Mi Soledad,Marisela,Rain,SID,0.791802243804855
1682,Sola Con Mi Soledad,Marisela,You Make Me Work,Cameo,0.6203174458442351
1683,Sola Con Mi Soledad,Marisela,Rendez Vous,Defunk,0.6914276496994618
1684,Sola Con Mi Soledad,Marisela,Break It Up,Trouble Funk,0.7114479958121708
1685,Sola Con Mi Soledad,Marisela,Brand New Car,Big Joe Williams,0.3285834717195892
1686,Sola Con Mi Soledad,Marisela,The (Bossa Nova) Bird,The Dells,0.5773513344594153
1687,Sola Con Mi Soledad,Marisela,Surfin' Safari,The Beach Boys,0.6083280525558264
1688,Sola Con Mi Soledad,Marisela,The Star Spangled Banner,Whitney Houston,0.7148068179903122
1689,Sola Con Mi Soledad,Marisela,Dile a Tus Ojos,Guty Cárdenas,0.5680243861481775
1690,Sola Con Mi Soledad,Marisela,Todo Cambia,Mercedes Sosa,0.4047492196684908
1691,Sola Con Mi Soledad,Marisela,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.8478429230090506
1692,Sola Con Mi Soledad,Marisela,Mr. Soul,Buffalo Springfield,0.5986483334265108
1693,Sola Con Mi Soledad,Marisela,Cowboy Casanova,Carrie Underwood,0.801415050472328
1694,Sola Con Mi Soledad,Marisela,Livin' Above Your Head,Jay & The Americans,0.34007732423427095
1695,Sola Con Mi Soledad,Marisela,Hallways Of Enchanted Ebony,Agalloch,0.9515149803774016
1696,Sola Con Mi Soledad,Marisela,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.23015048317068076
1697,Sola Con Mi Soledad,Marisela,Dance Like We're Making Love,Ciara,0.6047406464639239
1698,Sola Con Mi Soledad,Marisela,Raga Karnaranjani,Ganesh & Kumaresh,0.6061165052722519
1699,Sola Con Mi Soledad,Marisela,Transgress,Aphyxion,0.9428552029173229
1700,Sola Con Mi Soledad,Marisela,Répons (1981 - 1984): Introduction,Pierre Boulez,0.7309829385404502
1701,Sola Con Mi Soledad,Marisela,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.4867247203079333
1702,Sola Con Mi Soledad,Marisela,Me So Horny,2 LIVE CREW,0.7554016509765512
1703,Sola Con Mi Soledad,Marisela,Always Together,Al Martino,0.5391374256472597
1704,Sola Con Mi Soledad,Marisela,The First Nowell - Remastered 1997,Traditional,0.6980736615722534
1705,Sola Con Mi Soledad,Marisela,Pimpolho Moderno,Ary Lobo,0.37257549522749656
1706,Sola Con Mi Soledad,Marisela,Floe,Philip Glass,0.4425922434986303
1707,Sola Con Mi Soledad,Marisela,Come A Little Bit Closer,Jay & The Americans,0.4319810382593129
1708,Sola Con Mi Soledad,Marisela,The Fruit That Got Away,David Rovics,0.42265742426971625
1709,Sola Con Mi Soledad,Marisela,Sand in My Joints - 2006 Remastered Version,Wire,0.9733693105642953
1710,Come Home Soon,SHeDAISY,That Other Woman,Changing Faces,0.5936115122737634
1711,Come Home Soon,SHeDAISY,Willkommen,Joel Grey,0.17957558534087234
1712,Come Home Soon,SHeDAISY,Caboose,Snapcase,0.8522823823843353
1713,Come Home Soon,SHeDAISY,Hot Thoughts,Spoon,0.8200432267265586
1714,Come Home Soon,SHeDAISY,Out Of Sight (YO),Rufus Blaq,0.7712210791214934
1715,Come Home Soon,SHeDAISY,Someday Never Comes,Creedence Clearwater Revival,0.7003699921454936
1716,Come Home Soon,SHeDAISY,Des ronds dans l'eau - Remasterisé en 2016,Françoise Hardy,0.2707379229476667
1717,Come Home Soon,SHeDAISY,E-Musik,NEU!,0.7918061341929882
1718,Come Home Soon,SHeDAISY,Departure Suicide,Taetre,0.9538770288702798
1719,Come Home Soon,SHeDAISY,Servants of Metal,Stormwarrior,0.9035483846004246
1720,Come Home Soon,SHeDAISY,Até Quem Sabe,Gal Costa,0.5275522987887902
1721,Come Home Soon,SHeDAISY,Speak To A Girl,Tim McGraw & Faith Hill,0.2658986652890657
1722,Come Home Soon,SHeDAISY,Dominion / Mother Russia,Sisters of Mercy,0.8647458108582382
1723,Come Home Soon,SHeDAISY,Blue Jean,David Bowie,0.7764362936825664
1724,Come Home Soon,SHeDAISY,Souvenirs,Gabelo,0.6021036126257637
1725,Come Home Soon,SHeDAISY,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",0.7465452584347224
1726,Come Home Soon,SHeDAISY,Big Girls Don't Cry,Fergie,0.5820965840345376
1727,Come Home Soon,SHeDAISY,A Woman's Love,Alan Jackson,0.3046901732153838
1728,Come Home Soon,SHeDAISY,Mensajes de Amor de Curso Legal,Joan Manuel Serrat,0.26324425183060496
1729,Come Home Soon,SHeDAISY,Datos,Metal y Ca.,0.8427211658556275
1730,Come Home Soon,SHeDAISY,Nothin',N.O.R.E.,0.6674216578978255
1731,Come Home Soon,SHeDAISY,Samba De Quena,Dutch Swing College Band,0.3241705170259628
1732,Come Home Soon,SHeDAISY,Night Time,The xx,0.3156264395893173
1733,Come Home Soon,SHeDAISY,Pommitus,Sotajumala,0.8854255873359229
1734,Come Home Soon,SHeDAISY,Buen Rock Esta Noche - Good Rockin' Tonight,Los Teen Tops,0.6448682020421865
1735,Come Home Soon,SHeDAISY,A Dance With Aera Cura,Miss May I,0.8841122523695003
1736,Come Home Soon,SHeDAISY,Out in the Dark,The Lurkers,0.8393770702002467
1737,Come Home Soon,SHeDAISY,Tijuana Taxi,Herb Alpert & The Tijuana Brass,0.38082464156516466
1738,Come Home Soon,SHeDAISY,Spirits In The Material World,The Police,0.641355853787497
1739,Come Home Soon,SHeDAISY,Undercover Angel,Alan O'Day,0.43013828989126784
1740,Come Home Soon,SHeDAISY,Hero,Chad Kroeger Featuring Josey Scott,0.8153508442800049
1741,Come Home Soon,SHeDAISY,I Surrender,Fontella Bass,0.41542084991991496
1742,Come Home Soon,SHeDAISY,Song Of Joy - 50 Aniversario Remaster,Miguel Rios,0.6016955802225126
1743,Come Home Soon,SHeDAISY,Tudo O Que Você Podia Ser,Milton Nascimento,0.3690247656664016
1744,Come Home Soon,SHeDAISY,Not Ready To Die,Avenged Sevenfold,0.9133592328381239
1745,Come Home Soon,SHeDAISY,"The Struggle of the Turtle to the Sea, Pt. II",Jean-Luc Ponty,0.7312914848694522
1746,Come Home Soon,SHeDAISY,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,0.4065399135805301
1747,Come Home Soon,SHeDAISY,You Are Everything,The Stylistics,0.3656697625801488
1748,Come Home Soon,SHeDAISY,Evacuate The Dancefloor,Cascada,0.7827523987971674
1749,Come Home Soon,SHeDAISY,You've Got What I Need,Shooting Star,0.6149890979583227
1750,Come Home Soon,SHeDAISY,Peace Of Mind,Death SS,0.8784013666126776
1751,Come Home Soon,SHeDAISY,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,0.21664130960349995
1752,Come Home Soon,SHeDAISY,Talk To Me,Fiona,0.5164456611155417
1753,Come Home Soon,SHeDAISY,The Girl From Ipanema,Antônio Carlos Jobim,0.4048984082126389
1754,Come Home Soon,SHeDAISY,Forelsket i København,Scott Hamilton,0.46729023333554237
1755,Come Home Soon,SHeDAISY,Blessed,Elton John,0.7112641904261482
1756,Come Home Soon,SHeDAISY,L.A. Woman,Billy Idol,0.877964247404237
1757,Come Home Soon,SHeDAISY,Celoso,Los Panchos,0.2982430422646656
1758,Come Home Soon,SHeDAISY,Everyday I Have To Cry,The Gentrys,0.22031784920781014
1759,Come Home Soon,SHeDAISY,Can We Talk,Tevin Campbell,0.76646802402571
1760,Come Home Soon,SHeDAISY,Stroke,Trouble Funk,0.7783089538761586
1761,Come Home Soon,SHeDAISY,Rain,SID,0.7559506324352536
1762,Come Home Soon,SHeDAISY,You Make Me Work,Cameo,0.7158650184093495
1763,Come Home Soon,SHeDAISY,Rendez Vous,Defunk,0.7447715640575857
1764,Come Home Soon,SHeDAISY,Break It Up,Trouble Funk,0.8185473280687425
1765,Come Home Soon,SHeDAISY,Brand New Car,Big Joe Williams,0.131895585217255
1766,Come Home Soon,SHeDAISY,The (Bossa Nova) Bird,The Dells,0.4193078891948333
1767,Come Home Soon,SHeDAISY,Surfin' Safari,The Beach Boys,0.4922197709962609
1768,Come Home Soon,SHeDAISY,The Star Spangled Banner,Whitney Houston,0.3434430995790128
1769,Come Home Soon,SHeDAISY,Dile a Tus Ojos,Guty Cárdenas,0.41575682047173274
1770,Come Home Soon,SHeDAISY,Todo Cambia,Mercedes Sosa,0.35156809676207795
1771,Come Home Soon,SHeDAISY,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.8341668415975034
1772,Come Home Soon,SHeDAISY,Mr. Soul,Buffalo Springfield,0.6505953468504826
1773,Come Home Soon,SHeDAISY,Cowboy Casanova,Carrie Underwood,0.7706280522286447
1774,Come Home Soon,SHeDAISY,Livin' Above Your Head,Jay & The Americans,0.26563991178237817
1775,Come Home Soon,SHeDAISY,Hallways Of Enchanted Ebony,Agalloch,0.7829351185109328
1776,Come Home Soon,SHeDAISY,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.33881891514979456
1777,Come Home Soon,SHeDAISY,Dance Like We're Making Love,Ciara,0.6728041976273975
1778,Come Home Soon,SHeDAISY,Raga Karnaranjani,Ganesh & Kumaresh,0.4856022004083851
1779,Come Home Soon,SHeDAISY,Transgress,Aphyxion,0.8506562302862003
1780,Come Home Soon,SHeDAISY,Répons (1981 - 1984): Introduction,Pierre Boulez,0.533331189722608
1781,Come Home Soon,SHeDAISY,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.4607041780857859
1782,Come Home Soon,SHeDAISY,Me So Horny,2 LIVE CREW,0.8969139898361972
1783,Come Home Soon,SHeDAISY,Always Together,Al Martino,0.23132596847984163
1784,Come Home Soon,SHeDAISY,The First Nowell - Remastered 1997,Traditional,0.4173805706093017
1785,Come Home Soon,SHeDAISY,Pimpolho Moderno,Ary Lobo,0.3543023163692421
1786,Come Home Soon,SHeDAISY,Floe,Philip Glass,0.12534031682717006
1787,Come Home Soon,SHeDAISY,Come A Little Bit Closer,Jay & The Americans,0.40010163935518944
1788,Come Home Soon,SHeDAISY,The Fruit That Got Away,David Rovics,0.49311342855995327
1789,Come Home Soon,SHeDAISY,Sand in My Joints - 2006 Remastered Version,Wire,0.791296724834569
1790,That Other Woman,Changing Faces,Willkommen,Joel Grey,0.7104559179557439
1791,That Other Woman,Changing Faces,Caboose,Snapcase,0.5795813158438464
1792,That Other Woman,Changing Faces,Hot Thoughts,Spoon,0.4453129128290998
1793,That Other Woman,Changing Faces,Out Of Sight (YO),Rufus Blaq,0.28020363103777085
1794,That Other Woman,Changing Faces,Someday Never Comes,Creedence Clearwater Revival,0.16219986042703663
1795,That Other Woman,Changing Faces,Des ronds dans l'eau - Remasterisé en 2016,Françoise Hardy,0.6828007693227091
1796,That Other Woman,Changing Faces,E-Musik,NEU!,0.42099648638541776
1797,That Other Woman,Changing Faces,Departure Suicide,Taetre,0.7256575994552547
1798,That Other Woman,Changing Faces,Servants of Metal,Stormwarrior,0.732720801189145
1799,That Other Woman,Changing Faces,Até Quem Sabe,Gal Costa,0.9498190601738249
1800,That Other Woman,Changing Faces,Speak To A Girl,Tim McGraw & Faith Hill,0.5399181429072889
1801,That Other Woman,Changing Faces,Dominion / Mother Russia,Sisters of Mercy,0.4866063709645751
1802,That Other Woman,Changing Faces,Blue Jean,David Bowie,0.4036615568215803
1803,That Other Woman,Changing Faces,Souvenirs,Gabelo,0.6200222130458879
1804,That Other Woman,Changing Faces,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",0.3153600172681804
1805,That Other Woman,Changing Faces,Big Girls Don't Cry,Fergie,0.19261481453129958
1806,That Other Woman,Changing Faces,A Woman's Love,Alan Jackson,0.38034762557528584
1807,That Other Woman,Changing Faces,Mensajes de Amor de Curso Legal,Joan Manuel Serrat,0.36194499092961524
1808,That Other Woman,Changing Faces,Datos,Metal y Ca.,0.4423564106624125
1809,That Other Woman,Changing Faces,Nothin',N.O.R.E.,0.4596543486827014
1810,That Other Woman,Changing Faces,Samba De Quena,Dutch Swing College Band,0.4797450084090833
1811,That Other Woman,Changing Faces,Night Time,The xx,0.3734459147219717
1812,That Other Woman,Changing Faces,Pommitus,Sotajumala,0.5830135396245815
1813,That Other Woman,Changing Faces,Buen Rock Esta Noche - Good Rockin' Tonight,Los Teen Tops,0.48567245690363825
1814,That Other Woman,Changing Faces,A Dance With Aera Cura,Miss May I,0.5496362613075801
1815,That Other Woman,Changing Faces,Out in the Dark,The Lurkers,0.47951511738905683
1816,That Other Woman,Changing Faces,Tijuana Taxi,Herb Alpert & The Tijuana Brass,0.5028944338097973
1817,That Other Woman,Changing Faces,Spirits In The Material World,The Police,0.2712280677040868
1818,That Other Woman,Changing Faces,Undercover Angel,Alan O'Day,0.2185200343782447
1819,That Other Woman,Changing Faces,Hero,Chad Kroeger Featuring Josey Scott,0.4674086217269075
1820,That Other Woman,Changing Faces,I Surrender,Fontella Bass,0.6357468036618031
1821,That Other Woman,Changing Faces,Song Of Joy - 50 Aniversario Remaster,Miguel Rios,0.537946472934961
1822,That Other Woman,Changing Faces,Tudo O Que Você Podia Ser,Milton Nascimento,0.30712401908488335
1823,That Other Woman,Changing Faces,Not Ready To Die,Avenged Sevenfold,0.5883057812889135
1824,That Other Woman,Changing Faces,"The Struggle of the Turtle to the Sea, Pt. II",Jean-Luc Ponty,0.44955616346167415
1825,That Other Woman,Changing Faces,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,0.5110980280630129
1826,That Other Woman,Changing Faces,You Are Everything,The Stylistics,0.7366752047913447
1827,That Other Woman,Changing Faces,Evacuate The Dancefloor,Cascada,0.2648191568911652
1828,That Other Woman,Changing Faces,You've Got What I Need,Shooting Star,0.31969835451514944
1829,That Other Woman,Changing Faces,Peace Of Mind,Death SS,0.5848178981454858
1830,That Other Woman,Changing Faces,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,0.7108952045876417
1831,That Other Woman,Changing Faces,Talk To Me,Fiona,0.3403292043532643
1832,That Other Woman,Changing Faces,The Girl From Ipanema,Antônio Carlos Jobim,0.38868153164613556
1833,That Other Woman,Changing Faces,Forelsket i København,Scott Hamilton,0.9981207654387495
1834,That Other Woman,Changing Faces,Blessed,Elton John,0.3078072796751038
1835,That Other Woman,Changing Faces,L.A. Woman,Billy Idol,0.5785678395183492
1836,That Other Woman,Changing Faces,Celoso,Los Panchos,0.7005627338185468
1837,That Other Woman,Changing Faces,Everyday I Have To Cry,The Gentrys,0.4449463878857528
1838,That Other Woman,Changing Faces,Can We Talk,Tevin Campbell,0.2898131386766499
1839,That Other Woman,Changing Faces,Stroke,Trouble Funk,0.2656102310808502
1840,That Other Woman,Changing Faces,Rain,SID,0.38654338000899374
1841,That Other Woman,Changing Faces,You Make Me Work,Cameo,0.47724962485340205
1842,That Other Woman,Changing Faces,Rendez Vous,Defunk,0.2709714557487453
1843,That Other Woman,Changing Faces,Break It Up,Trouble Funk,0.33752506171104546
1844,That Other Woman,Changing Faces,Brand New Car,Big Joe Williams,0.6440120824157292
1845,That Other Woman,Changing Faces,The (Bossa Nova) Bird,The Dells,0.6273470282367059
1846,That Other Woman,Changing Faces,Surfin' Safari,The Beach Boys,0.7326985468024071
1847,That Other Woman,Changing Faces,The Star Spangled Banner,Whitney Houston,0.7390292661798357
1848,That Other Woman,Changing Faces,Dile a Tus Ojos,Guty Cárdenas,0.9508046454829142
1849,That Other Woman,Changing Faces,Todo Cambia,Mercedes Sosa,0.7637094964498945
1850,That Other Woman,Changing Faces,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.44452090743492373
1851,That Other Woman,Changing Faces,Mr. Soul,Buffalo Springfield,0.08922104510824273
